海南,整体就是庸俗老美家庭片，图琨是一个亮点，琪莉是一个亮点，之所以动人还是在于和自然的联结。人类围猎图琨的时候我想起了捕鲸，太难受了太难受了
美国,非常迷非常散的马尔代夫观光纪录片。失望。
浙江,shi上雕花
福建,6，视效确实很牛逼，但除了视效，其他方面都相当于第一部降维的版本，第一部是有划时代意义的商业电影，第二部显然无法与之匹敌，甚至暴言一句，这阿凡达2上集水准未必比得上妇联3，殖民主义的批判被弱化，环保议题（捕鲸）被强化，《与狼共舞》秒变《海豚湾》，第一部复杂的人类与纳威族人的共生矛盾（最有代表性的就是杰克萨利）变成了简单的萨利跟上校之间的恩怨，甚至于整个故事看下来萨利要保护的也都只是自己的家人而非整个森林族人，剧本和人设层面存在很大的问题，这其实也是阿凡达整个故事没有一个经典文学文本打底的问题，原创故事并不是那么容易编排的。为了特效，显然在故事合理性和逻辑完整性上，牺牲了很多。
中国澳门,澳门出差顺便就看了。是真会讲故事，不知不觉3个小时一下就过了。完全是环保宣传片，看的过程中一直在想这真是世界应该有的样子，万恶的地球人能不能全部去死。。。电影结束的时候已经满脸泪了真的。好看。
上海,近期所见最合“老白男”三字的影片。
云南,特效五星，剧情一星。这个电影最大的悖论在于人类已经掌握了星际航行的技术，打仗方式还是美军阿富汗治安战。纳威人既不用上学也不用进厂打螺丝，天天就玩儿也能把地球人打出屎。从三体黑暗森林的世界观转过来属实难蚌。过了那么多年，还在套用外星球讲白人入侵美洲屠杀印第安人那档子事，顺带日本捕鲸船。画面没得说，别纠结剧情，图一乐没毛病。
上海,B-. 当技术带来的新鲜感褪去后，创作力的枯竭才是真正的隐忧，不仅是《终结者》式浮夸对决和沉船桥段再演的“自我致敬”，更是在奇观制造中想象力的瓶颈。卡梅隆就像一个顶级电影技工：他可以把山山水水做得hyper realistic，却无法让这个世界天马行空。在这样的局限下，第二幕的海底世界和捕鲸实录俨然已成为最优解：前者在僵死的模块叙事之外，以难得的松弛探索了个体与世界的连结；后者则借力这种“现实主义”，去直白地展现人对自然流程化的剥削。这绝非才华横溢的电影，却也正因为这些瞬间，而有了令人动容的笨拙的真诚。
广东,我觉得，一部电影的核心应该是讲好一个故事，至于电影衍生的技术不是一个影迷关注的真正重点，碰巧，两部阿凡达都没有一个很好地讲好故事
美国,哭爆了 永远爱各种动物
四川,我爱科幻片 还会再看几遍的
上海,生日那天去看的，编剧小学生水平，特效博士生水平。
广东,"鲲复仇那一段，让我想起《白鲸记》
经典文学的影响是多么深远啊~
"
北京,我的评价是，不如《地球脉动》
浙江,问题：1、对话都用英语会让观众觉得这是群刷蓝的美国人，如果更多使用纳威语以及搞场大的仪式，从印第安人的立场出发，一些反应就变得正常了；2、男主转变过于突兀在，中间一大段融入剧情歹戏拖棚；3、自我认同，是外形还是记忆决定我们，还是我们能够自行选择，用简单的故事套大母题，在母题上没有说教却在伐木累上说教格局小了。优点：花100块钱3小时漫游外星球，景点包括森林、海洋和海底，遍览各色奇异生物，且有两场动作大戏演出。出了这个村别的店里没有。推荐给像我一样会在看到图鲲跃水而出的画面就激动的视网膜上有G点的。不推荐给看重剧情，主要通过故事代入情绪的。
山东,20180623俄罗斯都世界杯了，2还没动静…｜｜20230108卡塔尔世界杯都完了，我终于看上了。卡神特效一等一牛逼，就是这剧情好像是小学生写的…最后翻船大混战的时候，怎么一个海族的都没见着呢？一点都不帮忙吗？
辽宁,最爽的就是看到圖鯤報仇！
江西,好莱坞的父权制家庭真是地位稳如老狗。图坤演得太好，为图坤哭泣。我们都是ikun！
湖北,什么垃圾玩意，三个多小时坐如珍珠，说白了不就是那个大块头想追杀男女主吗，特效也没啥特别的，没感觉出来多3d
广东,"真的很希望可以在内地上映，一方面是我能有个机会去到IMAX影院看下这部巨作，另一方面是国内的影院真的很需要一个强心剂。太难受了，我这边影院感觉都快倒闭了，整天被强制关门。
但又有很大概率会因为各种政治因素而被枪毙，国内现在的院线电影我已经完全搞不懂了，一年前的电影都还在播，不到6分的电影持续了半年多，如果这种大片都不能上院线，或许可以提前宣布内地影院已死了。

哎，拉了百分之两百的期待，只给了百分之八十，满足。从格局和场面来说都比1要小了很多，虽然来之前我就没有冲着剧情来的，可是这画面也没有达到我的预期，有点失望。
加上IMAX影厅为了增加座位，把位置弄得挤死人，腿都伸不开，气死了，屏幕也没想象中那么大，票价高，还不配眼镜，全是槽点，啊啊啊啊啊！"
湖北,海底部分绝对是视觉盛宴，但拖沓的毛病显尽，决战部分有点套路，整体叙事和剧情总感觉在崩与没崩二者间徘徊ing。不过卡神完成度更高，虽然不是划时代的作品，但质量也能秒杀很多IP了。
辽宁,特效值四颗星，搭配48帧数度以为走入了电视卖场，以假乱真的细腻程度简直享受。但是！这家庭刻画仿佛伐木累侠灵魂附体，有jack有“rose”有沉船，仿佛看了半部泰坦尼克，打到最后人都跑没了，槽点多的不像话，也只有特效能把人死死摁在椅子上了
广东,这么好的电影8.2，我不理解
澳大利亚,"青少年霸凌、陷入中年迷茫的白男试图通过控制家庭/敌人来克服自己的男性气质危机、传统核心家庭价值观，这哪是水之道？明明是美式生活之道好吧。

最搞笑的是卡梅隆一边对传统男性展开批评与自我批评，说“睾酮素是男人必须排出体外的毒素，因为那会让男人暴躁好斗。”另一边居然把全片的高潮安排成两个老白男在互殴。还有比这更自挖墙脚的吗？

最后，男主出生和成长在潘多拉的子女，平时对话用的居然全是英语，而非纳威语。只能说再漂亮的肤浅反思也包不住这潜藏其下的西方中心思想的马脚。"
江苏,人类是世界上唯一的外来入侵物种！让人类灭绝吧！
北京,熟悉的卡梅隆配方，把简单故事讲得很“好看”，共情的神奇动物，“软肋”神翻译dddd。稍有点遗憾的是等了13年的这部系列作对阿凡达星球智慧体系依旧着墨不多，没能在人类与病毒博弈的当下提供一些前瞻性思索。
美国,在我看来《阿凡达2》主要是完成两个任务，一是在潘多拉星球上开辟新的奇观，让这13年来被视觉大片喂饱吃撑的观众们明白，你大爷还是你大爷。二是前后代主角的过渡，为已经公布的系列后几部电影打好基础。这两件事都完成得不错。除此之外，真的也就没什么了，浮浮沉沉上天入地三个多小时，确实有几个入眼入心的镜头，但从首映后观众的状态我都能猜到不管是美国本土还是海外票房肯定是不达预期的，鼓掌了但不激动，散场后无人讨论。跟同样是多年后的续作大片《壮志凌云2》的映后氛围没法比。怎么说呢，感觉就是过去了，那种属于《阿凡达》的天时地利人和，已经过去了。
北京,过于真实的技术，过于无趣的剧情。要不是大海实在太美，谁能忍受被3D眼镜夹三个多小时的耳朵。
北京,强烈建议BBC的自然纪录片做成3D的！小水泡鱼群感觉就在眼前。但是剧情真的毫无逻辑….特效一万分 剧情30分
上海,"你还相信我们要保护地球吗？我们小时候受到的教育是就是要环保，但是随着时间推移，我们被俗世压力束缚&amp;有心之人利用，嘲笑起环保。
卡梅隆心有大爱，他相信！一万次说禁止捕鲸，不如展现一次捕鲸残忍过程给你看，在世界上传播最广的媒介上给你看：人类才是美丽地球最该被消灭的东西。
真的很美，这世界真的好纯净好美。感觉自己潜水3小时！而且是在巴厘岛那种全世界最干净的海域！
唯一值得诟病就是we are family太多了哈哈哈哈虽然说人这辈子就是为了家庭奋斗，但是不要口头说太多OK？
总之IMAX！IMAX！IMAX！不看IMAX就是白看！"
浙江,视效、技术做到了极致，但更凸显出剧本的问题，可以称之为《爹道之泰坦尼克》，所有的篇幅在讲一个令人沉默的父子关系/和解，并且呼吁我们保护海洋生物。但我真的很不解，为什么要从一个熟悉的部落非得跑到海岛上去，真的除了惹麻烦以外毫无作用，大儿子死了真给我看无语了，很想大喊why，一直期待癫痫小姑娘能给我开个大，但是好像开了跟没开一样😆不过打斗场面真的蛮精彩蛮燃的，对于这部冬季救市之作还是给予肯定把
北京,三幕剧，如此无聊的开篇，如此乏味的中段，如此平平无奇的高潮戏。卡梅隆用技术赞颂自然主义，但全片不过是他的意志搭建出的人工生态岛，内蒙大草原上的石雕羊群，充满了美国人的自我厌弃。无论从技术上，还是故事本身，《阿凡达2》都像上世纪的电影，陈旧得令人发疯，而这样的电影可能还要再续三部，请放过我吧！
上海,站在当地人角度，但是家庭关系还是非常美国（父权殖民者）：父亲要保护家人，母亲感情用事需要父亲提醒，哥哥要管好弟弟。时长太长再减一星。其实还挺好看的，比十年前也是有进步。但要略放下脑子，还要很有时间和体力（我没有🙈
广东,"好老土的剧情（擦汗）
全场mvp是鲲！"
湖北,"卡梅隆时隔多年又用一部大制作来证明他在爆米花影片界无与伦比的掌控力，无论是特效还是整部影片的节奏，抑或是后1/3高潮戏的层层递进多线交织。
但同样毫无疑问，作为无数影迷等待许久的作品，影片三个小时的时长所蕴含的野心无疑无法匹配观众的期待，过多纯熟的剧情推进里少了一些令人惊喜的桥段，或许成本所碍，陷入了皮克斯常常会有的“四平八稳的精彩”之中。"
上海,"说阿凡达2不好看的人是要看啥片啊，独行月球吗？
感觉比1好看啊，时隔12年还是有精进的"
海南,大型海洋纪录片，为什么要增加这么多无聊的小蓝人和嘴炮，让我安心看看海洋生物不好吗
北京,当现有的叙事还在从人类视角出发，以人类为中心去思考世界、宇宙和一切未知时，詹姆斯·卡梅隆已经将部分人类放在了对立的位置。水之道讲的是生命的循环变化，杰克从sky people到forest people在到sea people，不管在哪里，不管因为什么而迁徙，都要找到生存下去的方式，这其中还是有很多极富东方特色的哲学道理的。视觉冲击力没话说，本巨物/深海/鱼类恐惧症患者盯着imax巨幕硬生生看了下去，虽然怕得要死感觉会做几星期噩梦，但不看对不起票钱！！图琨复仇毫无疑问是最好看的高潮，以断鳍换断臂，从未有过暴行的图琨在人类的残暴捕杀之下终于反击。
北京,"对于正在经历城市化进程、家庭纽带被切割开的人，看着这里一再强调family实在没啥感觉。但是和第一部一样，很喜欢片子里描述的生灵之间的bond，能感受到这种心灵沟通的愉悦。也很好奇下一次的视觉奇观准备干啥，凑个金木水火土吗。还有用军方的人去搞外星外交也是疑惑。daddy daddy daddy, 让我们这种没得引以为傲的daddy的人很难共情。卡梅隆应该很不喜欢《白鲸》吧，还让巨兽切断了捕鲸手的胳膊。他应该自己会搞冥想活动..."
山东,"7
1.卡神沉溺在生态环境的展现上，导致剧情和中间的节奏不大对；
2.部落的人打着打着都跑没影了，是不是工作太累了在摸鱼啊？
3.反抗才会有出路，战斗鲲鲲太帅了；
4.推荐给北京社区工作人员那几个狗 操的看看，到底孩子该是他妈谁的软肋和盔甲！"
北京,从祸害森林部落，到祸害海洋部落
福建,观影过程中一度想吃素，就凭出现了这个念头就值五颗星～
四川,那么多篇幅献给了海洋，可见卡梅隆本来也不满足于做个讲故事的导演。
北京,也就看看特效，剧情稀碎//哥哥就是纯纯的工具人，虐的毫无必要
北京,太牛了，特效流畅饱满到首映礼看完后只剩舒展 12/12
湖南,画面还可以。但只有画面还可以。
北京,他们的软肋就是儿子😅
重庆,这卡梅隆啊就是好莱坞的达芬奇，他身上流的血一半是机械工程师，一半是情感咨询师，当年左手《异形2》和《终结者》看得男人惊坐起，右手《泰坦尼克号》催得女人泪满面。丑话说前面，比起前作，结尾那句“家人是软肋也是盔甲”的台词是最好的总结，前作级对跨文化、跨物种冲突的隐喻和思辨基本被冷热和动物兵器交织的激烈海战给打光，也沉在了卡梅隆所构筑的潘多拉海底两万里与泰坦尼克号中（像《异形1/2》对比），这或是一种创作思路，Part One的副副标题要你自己感知。醉于细琢世界观的卡梅隆已不能自拔，买场面送文戏，但我佩服那些细到堪比出自造物主之手的机械与血肉设定，没有一个不服务于戏剧，没有一个不是视觉奇观。卡梅隆依然爱埋梗，什么越战美军内河舰队、日产捕鲸设备，凡此种种。感谢卡神为烂掉的2022画上美好的句号。
山东,9.5/10 美到震撼，每一帧都是视觉享受！让阿凡达系美学更加完整，而且有新的突破。相比1各方面都进步很多：画面更清晰，特效更逼真细腻，剧情更加老套。美学超前，剧情落后。憋了13年，卡神出手，依旧惊艳。
浙江,都能星际航行了，去外星采矿也就忍了，去外星捕鱼？？？糙到不行的剧本，花了三小时，最后愣是打了一场开局头五分钟就可以发生的遭遇战；手法也老套，观影全程心率异常平稳。
上海,这竟然是2022年的剧情 和十几年前一样oldschool 浪费特效
广东,这种复制十几二十年前的故事模式试图创造新的票房神话的做法显然已经行不通了，二十多年前大船的沉没不光是一个历史事件的奇观化，也是现实的复原，加上某些romantic的想法，因而给沉没划上了某种甜蜜的伤口，这种永恒的失去是占上风的，但在这部电影里只能看出无节制的奇观堆砌，没有与“水”产生真正的连结，而死亡的代价也只是让主角们激发出了必胜的决心，对于主角的世界观没有任何触动，如果说在前作中还能看到探索中文明的自省，那这里徒留一个没有尽头的cliche。
上海,剧情就是很套路化的美式家庭片，反派智商尤其捉急。
上海,充分彰显了老爷子的美国经典电影情结（发条橙、大白鲨、现代启示录还有一堆他自己的老片）、Moby Dick情结和伐木累情结，召唤闪光鱼救人那段有点意思（致敬米诺陶洛斯迷宫？），总体片子看下来不如《黑豹》。
北京,视效为王，剧情勉强。喜欢卡梅隆对整个潘多拉星球生态群落的完善，包括但不限于亚种“岛礁族纳美人”的适应性身形特征。如果未来还要继续拓展生态性的话，倒是希望卡梅隆能把整个IP游戏化，不然这么完备的世界观就用来搞“we are family”和生态保卫战可太浪费了。每天上线手搓亲密度养图鲲不香吗？
辽宁,昔日英雄如今只会东躲西藏，唯一反派打了半天毫发无伤，幸福就是不停做爱多生孩子。一看就是纪录片导演拍的故事片。
四川,要啥故事啊，请继续突突biubiu人类就好
广东,为什么要花这么多钱来拍一个老土得要死且没有智慧的电影？纯粹给后期公司增加就业嘛？IMAX版本体验佳，海洋段落的美术设计非常漂亮，确实建立了新的行业标准。
美国,好长，好直男。要素过多。
湖南,普通观众应该是不太买账，因为卡梅隆削弱了人物间的戏剧张力，不停的重复自己，三个小时不厌其烦的告诉你，无论科技如何发展，它始终敌不过自然，我觉得能做好这点就很不容易了，整个二三幕是把阿凡达1复刻了一遍，只能说old school有它的好坏，但整个海洋的质感是我见过最好的，最让我兴奋的还是人类装备和海礁族生物的物理细节，科幻看的就是这玩意。
美国,梦回铁达尼😂
北京,对这部续集想说的话已经和朋友们聊完了，也说累了，这里就只做打分和标记了。多提一嘴我认为的最遗憾的部分吧，就是这一部的反派直接被粗暴地和前一部反派在没有任何铺垫和描写的情况下被合二为一了，而这本来可以是一个相当精彩的部分，它会涉及到所谓合成体的“自我”困境，也涉及到寻找存在，更涉及到在前一部反派的意识成为一种外部装备即插即用时作为主体灵与肉的纠葛矛盾，本来这位反派与生俱来的在这个系列中的宏大悲剧命运感，在第二幕完全把人类方当陪衬装饰品来简单扫一眼的混乱剪辑节奏中都化为尘烟了。
内蒙古,"爸爸不好了：“哥哥被上校抓走了。”
爸爸不好了：“姐姐被上校抓走了。”
爸爸不好了：“弟弟被上校抓走了。”
爸爸不好了：“妹妹被上校抓走了。”
"
日本,论如何抑制女性角色的战斗力：1，女主弓兵无敌，百步穿杨，一发致命，却屡屡被以一家之主自居的男主拦下，男主同意行动了，她才能飞起来无双，近战也不在话下。2，琪莉有跟生物通灵能力，能操控生物干掉人类，但大部分时间居然都在自我怀疑和逃跑……如果女主和琪莉早点行动发挥战斗力就没事了，反派只是一心抓男主大动干戈而已，剩下就是男孩们幼稚的霸凌、吵嘴、自投罗网以及不知好歹。
贵州,有两个点和从前一样打动我：无与伦比的美丽大自然、具有灵性的生物们。万恶之源大概就是人类吧。
广东,詹姆斯卡梅隆带你看潜水，顺便回顾一下日本人捕杀鲸鱼和自己拍的泰坦尼克号。想去看海了。。。
加拿大,喜欢所有聚焦面孔的特写镜头、密闭空间内的景深镜头以及以水面为分界线的“淹没视线”的镜头，只有在这些时刻能够像个初识世界的孩子那般抛掉所有既有经验，但整体上不太能接受这片子，除了因个人趣味导致完全对视觉概念无感外，也不是很能看明白推焦镜头的使用逻辑和个别单场戏的剪辑逻辑。叙事策略反倒不觉得是问题，有问题的是剧作本身，毕竟以主线任务的羸弱程度来看，把更多的时间花在展现动人的“闲笔时刻”是充分必要的，同时在叙事格局缩小后重写正邪关系的做法也是正确的。然后，用一比一复刻第一部结尾的方式进行收尾十分愚蠢，真正能撑得起收尾的应该是那段主角一家人深呼吸然后潜入水底的平行剪辑（不是说这场戏应该被用作收尾，只是觉得这种对于影像的组织方法才是真正适合收尾的），或许卡梅隆在这十三年里想明白了很多，却也失去了很多。
福建,两星半 上一部我评论，“陈旧。一部十年前的电影，拍出了半个世纪前的感觉。”这一部确实有进步，卡梅隆花了十年时间，拍出了四十五年前电影的感觉。
北京,对卡梅隆的期待肯定不止如此，190多分钟，三幕处理得非常明确和饱满，一方面让整个世界观更完善，尽可能没有漏洞；另一方面也造成明明就很俗很简单的剧情非常冗长，更像是及格线的导剪版作品。当然，剧情表达和动作设计，依旧有很卡梅隆，以及卡梅隆作品的地方。
北京,【IMAX3D一代激光】影片和潘多拉的海洋一样，画面赏心悦目同时剧情充满水分，与前作一样。特效绝对是世界顶级、领先国内十年的水平。森林海洋与生物的质感达到新高度。在技术进步的加持下西格妮·韦弗能够神奇地返老还童，以近七旬的年纪和优秀的演技将14岁少女的状态演得活灵活现，是最大亮点。3D和高帧率对影片加成效果有限，也算值回票价。和《阿凡达3》背靠背拍摄的本作三小时篇幅似乎只是续作高潮的铺垫，男主只完成了由逃避到反抗的转变。管中窥豹地展示了潘多拉海洋的部分生态和景色。除了延续前作本就俗套的反殖民和环保主题，更拘泥于家庭亲情、父子关系等老套元素。人类养子角色尤其尴尬，除了致敬下《现代启示录》几乎毫无意义。最令人失望和出戏的是潘多拉的原住民都莫名地几乎不说纳威语而改说英语，仿佛已被人类殖民而失去了文化和灵魂。
天津,为了惩罚豆瓣上不真诚的人
江苏,卡梅隆为什么不直接去拍海洋纪录片啊？
山东,像看了三个小时的海洋纪录片，剧情真就是一坨答辩
浙江,"反派执着于抓小孩，为啥呢，星际人口买卖啊？
主角一家就是失败家庭教育的典型！
战斗后期海族集体失踪，真够义气。"
湖南,"特效还是真的还是无敌啊啊 啊啊，剧情还是老套路，结尾大战，不知道是不是有bug,水族不是一起参战吗？ 后面怎么就突然消失了呢？打累了提前回家了吗？"
北京,为电影这项发明的本身而感动。
北京,看完就觉得人类的存在就是毁坏众生…
广东,太美了，奥斯卡最佳视效预定
北京,剧情老套重要吗？节奏慢重要吗？特效绝了就够了！CINITY 4K 120帧真的太太真实了！3个小时看的全是高科技！
重庆,格局有些小了，地球都开始殖民了，还在描写个人恩怨……个别地方衔接有点问题，卡神终究也是老了
上海,画面再美，也掩盖不了剧作的傻气
湖北,72/100 重复、保守的万物有灵论；现代废铁的禁锢；异动的zoom-in(s)；对第一部英雄主角父亲领袖形象的轻微怀疑；与the way of Shakespeare. 世界纹理的设计上更像是美术装修的延展，而不是创作，缺乏灵魂和仪式感。第三幕在剪辑、情绪上仍有一点复杂性，不一定弱于第一部的第三幕。总体远不如《崖上的波妞》或《海兽之子》。
北京,中年男人请注意：保护家人最好的方法不是向公权力下跪，而是积极勇敢地抗争。岁月静好从来不是求来的，而是争来的。当成肥皂剧看，剧情硬伤好像就能忍受了哈哈哈。
上海,人类果然该死，不配得到一丁点救赎的那种该死。（看完评论吵来吵去的，这个感觉再一次加深）
广东,虽然没有09年的震撼，但当得起年度最佳电影。【家人是我们的软肋，也是我们的堡垒】 总看到大家拿复联4与阿凡达的影史冠军比，但复联系是商业爆米花-粉丝养成的极致，卡梅隆不在意这些，他的每一部都是开创时代的革命性作品，没有可比性。
天津,好美好美好美
江苏,有点失望，期待了10多年希望能像当年一样看到超越时代的大场面，结果你给我看村口械斗和烂俗美式family？！
北京,经反复实践证明，本人确实跟好莱坞大片八字不合，很难从中获得真正的乐趣。何况这么多年过去，来来去去还是铁爹捍卫家庭，一家人最重要的就是齐齐整整这套，真的非常boring。所以全片最喜欢的角色是鱼：大鲲，大飞鱼，各种鱼仔。心情就是看了一个有情节的海底世界超长剧场版。情节不值一提，只剩下奇观的看头，但看戏那天分外感受到北京正从疫情中复苏过来，影院里满满当当都是人，倒是分外值得高兴。
北京,剧作有明显的三幕结构：衔接前情介绍人物的第一幕冗长乏味，复刻泰坦尼克的第三幕落入流水线商业片的俗套，唯有第二幕的海洋驯兽和人类的猎鲲行动算是好看，让人想起宫崎骏幽灵公主中村人围杀麒麟兽的桥段。两相比较，卡梅隆电影文本的浅薄一览无遗。幽灵公主中人类破坏自然是一种无可选择的生存境遇，所谓“反派”女头领幻姬是一心保护村落穷苦百姓的豪杰（倒与水之道主角团的“为了家庭”近似）。人与自然的相处之道在哪里，阿西达卡和宫崎骏都没有答案，迷茫而悲伤。但这个难题却被卡梅隆彻底简化，人类单纯蠢而坏，所以观众只有一个期望：人类死得越多越好。他的主角也毫无直面根本问题的雄心，而是退回到保护家庭的普世价值，不断叨念家庭成员各司其职，儿子做好儿子，父亲做好父亲。何况那堆叠的视觉特效于我而言，感染力远不如久石让的音乐。
河南,"要剧情没剧情，要格局没格局
要画面没画面，也就节奏还可以，其实就一圈钱电影，花了所谓13年时间，三个多小时看的我犯困，真是浪费imax技术。中间旁边一小姐中途离场，后悔没和她一起。也就适合普通人看"
北京,看的cinity，我还是跟3D有壁。天哪，看这么长的3d电影太累了❗❗蓝人这么禁欲也太不应该了，就，他们身材健美，情感丰富，又有灵性，不得随时随地想亲亲抱抱举高高吗？ 🈶点磕到spider和他的人造阿凡达爹～那是父子吗，那是父子年上吧。取景地变成资本主义度假胜地马尔代夫，真的是非常非常大的遗憾！
北京,美到让人忘了这老套的剧情，连悠悠的全程舍不得摘眼镜，预想中半路上厕所也没发生。
英国,"看完阿凡达2了，太难受了。看的时候我想起来当初第一部没有反复刷的原因了。卡梅隆太懂人性了，看的时候NA&#39;VI是“我”，Sky People也是“我”。爱得感同身受，恨得咬牙切齿。NA&#39;VI所有的善良和纯粹，Sky ppl所有的愚蠢和丑陋，都是人类的过往和现在。尤其Spider那个角色塑造的太立体了，和很多少数族裔一样，文化内核和种族外貌的冲突演化为身份认同问题，还带着作为少年的天真。不知道多少人看的时候会经历“终究还是Sky People”“也还有NA&#39;VI的认知在身上”“只是个小孩子，甚至可以说是个善良的孩子”“但无辜却也可能造成恶果”这种心态变化。 

另外节奏掌握得太好了，电影结束最后一幕，我的眼泪啪哒掉出来🥲"
法国,天呐 这都不吹爆。人类真的毁灭吧
云南,就是发现战斗的时候，水族部落的人怎么就全部走了.剩主角一家子了，哈哈。这个算bug吗，笑死。就是还是好看的，没有办法，还是给五星吧。
中国香港,"第一个小时卡梅隆非常耐心地梳理着人物关系，唤醒久远的记忆，水之道的故事在一小时后才来到广阔无垠的海域。痴醉于眼前一片碧蓝，也感叹于卡梅隆依然讲述着这个传统带些过时的故事，到了高潮的第三幕，甚至直接梦回《泰坦尼克号》，岁月的跨度在三个小时里仿佛被瞬间抹去。
孩子是我们的软肋，也是我们的盔甲。是选择逃避离开，还是守护家园……一句句掷地有声的台词，如果十年前对其的理解只有三分，那么当荒诞苦楚在今天一一历尽，我们便读懂了十分……"
江西,纳威女性都好美；帕亚坎好样的；剩下全是《卡梅隆：爹之道》。
北京,阿凡达时代的卡梅隆似乎丢失了曾经拥有的叙事趣味性。这种趣味性，很大程度上是真人演员亲身参演的大前提下在选角阶段就已基本达成，因为导演一定是从其身上找到了足以胜任风格诉求的某种喜趣潜质才会选角这个演员。胖子警卫干掉了“自己”时的歪头、医生被惊吓到烟从嘴角滑落、T1000穿越铁栅时的卡枪、T800墨镜被推歪掉时的神情……上述细节刻画如穿越时空被置于水之道中还能如此生动吗？没办法！目前的面部捕捉技术确实已能在角色互动中呈现喜怒哀乐甚至羞愧嫉妒怨恨迟疑。可到底也都是些单一情绪指向的“重度”表情，即，能够表现得准确有力，却没法复杂模糊。而想要丰富叙事的情绪维度，使冷酷中见自嘲，暴力中显谐趣，还是得依靠那些身材相貌更为独特（一看就是这个人而不能是其他人）有趣、以眼神面肌为核心的微表情处理更为生动多变的真人演员。
江苏,剧情太老套了……情节基本都能猜到。支持男男互害放过大鱼！！！！！弟弟一直在闯祸哥哥却死了，真的拴q
上海,斥巨资看的激光imax，看了人生中视效最震撼的一场电影。现在完全能明白第一部出来席卷全球的原因了，第二部的清晰度和水中色彩的斑斓可以说是叹为观止。真的超级想看蓝皮人和蓝星物种的设计过程的，感觉不同族群的肌肉，肤色，生态都是考究的，就连手语也是新创的！三幕式故事基本1:1:1.2，残暴人类完蛋剧情虽然陈词滥调，但是谁要看人啊，看的不是水下世界旅游宣传片吗？？大鱼把船长手绷断的画面是可以播的吗？这以牙还牙也太爽了点吧，大鱼的家族真的头也不回地走了啊啊啊啊啊啊（回音）特效建模的片子真的想找哪个机位就找哪个机位，实拍画面还是有点点出戏，后遗症是打车回去一路以为看的都是imax 3d。
上海,确实在看的过程中生出了人类真的是垃圾，身而为人真耻辱的厌恶感。
北京,美国白左的环保宣传片，从《泰坦尼克号》到《海豚湾》全致敬一遍，本质还是中产阶级叙事那一套（家是唯一的城堡，一砖一瓦用爱创造）。三个小时的奇观轰炸，叙事节奏冗长无度，挺累的。建议卡导跟赵霁一道琢磨视效去，至于故事就别死抓着不放了。
云南,本来指着它续命的，大失所望。技术牛逼，故事傻逼。甚至可以说就没有故事，咣咣咣一通乱打，看，我的水特效做得多牛逼。3颗星全给技术。
北京,视效做到这个程度，剧情已经不重要了。以后这种三个小时的长片电影院能不能中场休息十分钟让观众可以上个厕所啊！
加拿大,卡梅隆把日本内涵成这样，这个电影日本能上吗？
